,Unnamed: 0,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,begin_month,credit
22829,22832,F,N,N,0,108000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22182,0,0,0,0,,23.0,2.0
22830,22833,F,Y,N,0,382500.0,Working,Higher education,Married,House / apartment,15435,3965,1,1,0,,10.0,2.0
22831,22834,M,Y,Y,1,180000.0,Working,Higher education,Married,With parents,11917,1680,1,0,0,Laborers,32.0,2.0
22832,22835,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,20952,1155,1,0,1,Medicine staff,11.0,0.0
22833,22836,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,14661,5521,0,0,0,,13.0,1.0
22834,22837,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,14010,3050,0,1,1,Private service staff,30.0,0.0
22835,22838,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,9075,614,1,1,0,Sales staff,9.0,1.0
22836,22839,F,N,Y,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,11126,2087,1,1,0,Accountants,10.0,0.0
22837,22840,F,N,Y,0,351000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17435,4184,0,0,0,Medicine staff,35.0,2.0
22838,22841,M,Y,Y,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,13218,78,0,0,0,Laborers,7.0,2.0
22839,22842,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13211,777,1,1,0,Core staff,19.0,0.0
22840,22843,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19488,3119,1,0,0,Sales staff,25.0,2.0
22841,22844,F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,14909,8083,0,1,0,Medicine staff,29.0,2.0
22842,22845,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12955,917,0,0,0,Laborers,46.0,2.0
22843,22846,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,19028,0,0,0,0,,18.0,1.0
22844,22847,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,10363,1282,0,0,0,Managers,7.0,2.0
22845,22848,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,12071,721,0,0,0,,48.0,2.0
22846,22849,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12847,383,0,0,0,Private service staff,28.0,2.0
22847,22850,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,15841,2686,1,0,0,Waiters/barmen staff,20.0,1.0
22848,22851,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17778,1194,0,0,0,Laborers,17.0,0.0
22849,22852,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,19164,3825,1,0,0,Laborers,26.0,2.0
22850,22853,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,11426,229,0,0,0,Sales staff,22.0,2.0
22851,22854,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10175,1966,0,1,0,Private service staff,32.0,2.0
22852,22855,F,Y,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,18053,3141,0,0,0,Sales staff,19.0,1.0
22853,22856,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22365,0,0,0,0,,26.0,2.0
22854,22857,M,Y,Y,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,16570,2806,0,0,0,Managers,19.0,2.0
22855,22858,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,15675,8691,1,1,0,Medicine staff,38.0,2.0
22856,22859,M,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14829,685,0,1,0,Laborers,48.0,2.0
22857,22860,M,N,N,1,180000.0,Working,Lower secondary,Married,House / apartment,14291,4707,0,0,0,Laborers,50.0,0.0
22858,22861,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18843,2543,0,0,0,Medicine staff,24.0,2.0
22859,22862,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,19682,2104,1,0,0,Cleaning staff,25.0,2.0
22860,22863,M,N,N,0,90000.0,Commercial associate,Higher education,Single / not married,With parents,9302,1722,1,0,0,Drivers,13.0,1.0
22861,22864,M,Y,Y,2,81000.0,State servant,Secondary / secondary special,Married,House / apartment,13276,5581,1,0,0,Core staff,53.0,2.0
22862,22865,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,23124,0,0,0,0,,9.0,2.0
22863,22866,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,14228,5330,0,1,0,,33.0,0.0
22864,22867,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20159,0,0,0,0,,21.0,0.0
22865,22868,F,N,N,0,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17960,1626,1,0,0,Cleaning staff,16.0,2.0
22866,22869,M,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23035,0,0,0,0,,12.0,1.0
22867,22870,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,14924,2257,1,0,0,HR staff,14.0,2.0
22868,22871,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,13520,5488,0,0,0,Core staff,4.0,2.0
22869,22872,F,N,Y,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,15675,305,0,0,0,Sales staff,32.0,1.0
22870,22873,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18382,5454,0,0,0,Managers,48.0,2.0
22871,22874,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18365,701,0,0,0,High skill tech staff,23.0,2.0
22872,22875,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11954,467,0,0,1,Drivers,48.0,1.0
22873,22876,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15302,596,1,1,0,Laborers,50.0,2.0
22874,22877,F,N,Y,0,76500.0,State servant,Secondary / secondary special,Married,House / apartment,17687,10647,1,1,0,,9.0,2.0
22875,22878,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15351,6790,0,0,0,Core staff,25.0,1.0
22876,22879,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,13334,2829,1,1,0,Laborers,7.0,2.0
22877,22880,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17147,3822,0,1,0,Sales staff,51.0,2.0
22878,22881,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,23789,0,0,0,0,,56.0,2.0
22879,22882,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,12844,1198,1,1,0,Drivers,35.0,0.0
22880,22883,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22381,0,0,0,0,,21.0,0.0
22881,22884,F,Y,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,21452,0,0,0,0,,55.0,2.0
22882,22885,M,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,11400,1513,0,0,0,Managers,21.0,2.0
22883,22886,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,19852,200,0,1,0,Sales staff,44.0,2.0
22884,22887,M,Y,N,1,252000.0,Working,Secondary / secondary special,Married,House / apartment,17046,5347,0,0,0,Drivers,22.0,2.0
22885,22888,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,22447,0,0,1,0,,27.0,2.0
22886,22889,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,18325,1256,0,0,0,Laborers,12.0,2.0
22887,22890,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,10288,2616,1,1,0,Managers,24.0,1.0
22888,22891,F,Y,Y,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,17136,1266,0,0,0,Sales staff,44.0,2.0
22889,22892,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,22788,0,0,0,0,,24.0,2.0
22890,22893,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,15153,3143,1,1,0,Laborers,8.0,0.0
22891,22894,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,9009,864,0,0,0,Laborers,-0.0,0.0
22892,22895,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,19700,10994,0,0,0,,45.0,2.0
22893,22896,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,17455,2642,0,0,0,Sales staff,17.0,2.0
22894,22897,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16732,3065,1,1,0,Medicine staff,13.0,1.0
22895,22898,F,Y,N,2,243000.0,Working,Secondary / secondary special,Married,House / apartment,11862,1770,0,0,0,Medicine staff,29.0,1.0
22896,22899,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,15702,185,0,1,0,,21.0,0.0
22897,22900,F,Y,N,0,81000.0,Commercial associate,Incomplete higher,Married,House / apartment,17493,2347,1,0,0,,14.0,2.0
22898,22901,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,14939,5384,1,0,0,Laborers,59.0,1.0
22899,22902,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16179,3109,1,1,0,Laborers,50.0,2.0
22900,22903,M,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,22600,0,0,0,0,,1.0,0.0
22901,22904,F,Y,Y,2,283500.0,State servant,Higher education,Married,House / apartment,12902,4120,0,0,0,Core staff,38.0,2.0
22902,22905,F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16053,1905,0,0,0,Core staff,52.0,2.0
22903,22906,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17297,2018,0,0,0,Sales staff,25.0,2.0
22904,22907,M,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,14229,1112,0,0,0,Security staff,44.0,2.0
22905,22908,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,14687,2463,1,1,0,Cooking staff,60.0,2.0
22906,22909,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,11524,1892,1,1,0,Sales staff,34.0,2.0
22907,22910,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,20125,0,0,0,0,,51.0,2.0
22908,22911,M,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,18926,6276,1,1,0,Laborers,35.0,2.0
22909,22912,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,8897,674,0,0,0,Sales staff,11.0,1.0
22910,22913,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,18476,2625,0,0,0,Managers,52.0,1.0
22911,22914,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,19070,10490,0,0,0,Accountants,14.0,2.0
22912,22915,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,14212,1889,0,0,0,Laborers,7.0,2.0
22913,22916,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,11981,2965,1,0,0,Accountants,41.0,1.0
22914,22917,F,N,Y,0,40500.0,Pensioner,Secondary / secondary special,Married,House / apartment,18207,0,0,1,0,,56.0,2.0
22915,22918,F,N,N,0,220500.0,Commercial associate,Incomplete higher,Married,House / apartment,11390,137,0,0,0,,4.0,2.0
22916,22919,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21647,0,0,0,0,,47.0,1.0
22917,22920,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,10312,703,0,1,0,Laborers,14.0,0.0
22918,22921,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,13706,932,0,1,0,Laborers,11.0,2.0
22919,22922,F,Y,N,2,157500.0,Commercial associate,Higher education,Married,House / apartment,13488,3723,0,0,0,,39.0,2.0
22920,22923,F,Y,Y,0,382500.0,Commercial associate,Higher education,Married,House / apartment,20054,6427,0,1,0,Managers,31.0,1.0
22921,22924,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12644,2811,0,0,0,Laborers,2.0,1.0
22922,22925,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,10868,1266,1,1,1,Accountants,11.0,2.0
22923,22926,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,20976,1776,0,0,0,Laborers,29.0,2.0
22924,22927,F,Y,Y,2,540000.0,Working,Higher education,Single / not married,House / apartment,14160,422,0,1,1,,34.0,2.0
22925,22928,M,N,N,0,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,10294,1992,0,0,0,Laborers,34.0,2.0
22926,22929,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,15243,7260,1,1,0,High skill tech staff,28.0,0.0
22927,22930,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10886,308,0,0,0,Laborers,21.0,2.0
22928,22931,F,N,Y,0,288000.0,Working,Secondary / secondary special,Married,House / apartment,19863,4451,0,0,0,,41.0,1.0
22929,22932,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,19828,5525,0,1,0,,46.0,2.0
22930,22933,M,Y,Y,1,139500.0,Working,Secondary / secondary special,Married,House / apartment,14355,5557,1,0,0,Laborers,17.0,2.0
22931,22934,F,Y,N,1,67500.0,Working,Higher education,Married,House / apartment,11701,1191,1,1,0,Sales staff,48.0,2.0
22932,22935,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23646,0,0,0,0,,4.0,2.0
22933,22936,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,15468,4834,0,0,1,,32.0,0.0
22934,22937,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,16641,9988,1,1,0,Sales staff,7.0,2.0
22935,22938,M,N,Y,0,30150.0,Pensioner,Lower secondary,Married,House / apartment,23770,0,0,0,0,,10.0,2.0
22936,22939,F,Y,N,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,12994,3088,0,0,0,,11.0,2.0
22937,22940,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,15812,4231,1,1,1,Accountants,22.0,2.0
22938,22941,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13650,3945,0,0,0,Laborers,11.0,2.0
22939,22942,M,N,Y,0,189000.0,Working,Incomplete higher,Single / not married,House / apartment,10076,248,0,0,0,,27.0,1.0
22940,22943,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,16391,1601,0,0,0,Security staff,5.0,2.0
22941,22944,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13277,1603,0,0,1,,48.0,2.0
22942,22945,F,N,N,0,54000.0,Working,Higher education,Married,House / apartment,14923,4723,1,0,0,Medicine staff,50.0,1.0
22943,22946,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23929,0,0,1,0,,37.0,0.0
22944,22947,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,11010,1838,0,0,0,Core staff,9.0,2.0
22945,22948,F,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,22334,14810,0,0,0,Medicine staff,23.0,2.0
22946,22949,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,14687,2463,1,1,0,Cooking staff,48.0,0.0
22947,22950,M,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,14082,1800,0,0,0,Managers,42.0,2.0
22948,22951,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,12434,1463,0,1,0,,54.0,2.0
22949,22952,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,11025,2065,1,1,1,,27.0,2.0
22950,22953,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20332,1107,0,0,0,Sales staff,16.0,2.0
22951,22954,M,Y,Y,1,247500.0,Working,Higher education,Married,Municipal apartment,15606,160,0,1,0,Sales staff,2.0,1.0
22952,22955,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22020,0,0,1,0,,22.0,2.0
22953,22956,F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14186,1736,0,1,0,Sales staff,31.0,2.0
22954,22957,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,9697,257,0,0,0,Sales staff,56.0,2.0
22955,22958,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,18381,734,0,1,0,Medicine staff,53.0,2.0
22956,22959,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,9672,533,0,1,1,Laborers,12.0,2.0
22957,22960,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,16188,309,1,1,1,Sales staff,11.0,2.0
22958,22961,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14060,7364,1,0,0,Cooking staff,8.0,2.0
22959,22962,F,Y,Y,1,315000.0,Working,Incomplete higher,Single / not married,House / apartment,11725,2044,0,0,0,Core staff,28.0,2.0
22960,22963,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,18520,2101,0,1,1,Core staff,1.0,1.0
22961,22964,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15157,8189,0,0,0,Laborers,48.0,2.0
22962,22965,F,Y,Y,3,54000.0,Working,Secondary / secondary special,Married,House / apartment,12475,2057,0,0,0,Laborers,29.0,0.0
22963,22966,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,12831,803,1,1,0,Accountants,2.0,1.0
22964,22967,F,Y,Y,0,202500.0,Working,Incomplete higher,Married,House / apartment,18593,5434,1,1,0,Accountants,6.0,1.0
22965,22968,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,12226,596,0,0,0,Sales staff,12.0,2.0
22966,22969,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16725,5618,0,0,0,Low-skill Laborers,49.0,2.0
22967,22970,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,10532,117,0,0,0,Private service staff,21.0,1.0
22968,22971,M,Y,N,2,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,13769,3724,0,0,1,Managers,59.0,1.0
22969,22972,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,20038,0,0,0,0,,28.0,2.0
22970,22973,M,Y,Y,1,225000.0,Working,Higher education,Separated,Municipal apartment,17205,2055,0,1,0,Security staff,2.0,0.0
22971,22974,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,18979,0,0,1,0,,8.0,1.0
22972,22975,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,15083,1664,0,0,0,Sales staff,25.0,2.0
22973,22976,M,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15646,4614,0,0,0,Laborers,59.0,2.0
22974,22977,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,12358,3017,1,0,0,Sales staff,45.0,2.0
22975,22978,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,12821,931,0,1,1,Laborers,26.0,1.0
22976,22979,F,N,Y,0,144000.0,Working,Higher education,Single / not married,House / apartment,13190,4943,0,0,0,,25.0,1.0
22977,22980,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,19990,10490,0,0,0,Accountants,9.0,2.0
22978,22981,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,13758,2535,0,0,1,Managers,46.0,0.0
22979,22982,F,N,N,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14393,3239,0,0,0,,17.0,2.0
22980,22983,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,15919,2104,0,1,0,,36.0,1.0
22981,22984,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,20950,0,0,0,0,,13.0,2.0
22982,22985,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,18698,10758,0,0,0,Laborers,35.0,1.0
22983,22986,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15857,4633,0,0,0,Laborers,21.0,2.0
22984,22987,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,14185,958,0,1,1,Laborers,10.0,2.0
22985,22988,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23289,0,0,1,0,,31.0,2.0
22986,22989,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20689,4538,0,0,0,,27.0,2.0
22987,22990,F,N,Y,1,180000.0,State servant,Higher education,Married,House / apartment,10969,3485,0,0,1,High skill tech staff,45.0,0.0
22988,22991,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,15131,6456,0,0,0,Core staff,35.0,1.0
22989,22992,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,11970,1748,0,0,0,Laborers,43.0,1.0
22990,22993,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,10276,556,1,1,0,Drivers,38.0,2.0
22991,22994,F,N,Y,0,135000.0,State servant,Higher education,Separated,House / apartment,16493,9255,0,0,0,Core staff,40.0,2.0
22992,22995,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,11875,2568,1,0,0,Laborers,46.0,2.0
22993,22996,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,15171,1508,0,0,0,Drivers,55.0,2.0
22994,22997,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,23253,6607,0,1,0,Cleaning staff,19.0,2.0
22995,22998,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,16834,1692,0,0,0,Medicine staff,39.0,2.0
22996,22999,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,15849,1138,0,0,0,Private service staff,43.0,2.0
22997,23000,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,13805,1557,0,0,0,Laborers,26.0,1.0
22998,23001,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,12393,1854,1,1,0,Cooking staff,4.0,1.0
22999,23002,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,10952,3577,1,0,0,Laborers,56.0,1.0
23000,23003,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,9818,520,0,0,0,Core staff,7.0,0.0
23001,23004,M,Y,Y,1,216000.0,Working,Secondary / secondary special,Married,Rented apartment,17051,1457,0,0,0,Laborers,57.0,2.0
23002,23005,F,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,18229,1288,0,0,0,High skill tech staff,25.0,2.0
23003,23006,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,18512,1213,0,0,0,Core staff,26.0,2.0
23004,23007,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,23478,0,0,0,0,,2.0,1.0
23005,23008,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,11359,1726,0,0,0,Core staff,29.0,2.0
23006,23009,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,11608,2430,0,0,0,Laborers,33.0,2.0
23007,23010,F,N,Y,1,229500.0,State servant,Higher education,Married,House / apartment,11187,1769,0,0,0,,31.0,1.0
23008,23011,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,12676,1350,0,0,0,Waiters/barmen staff,25.0,1.0
23009,23012,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,9167,947,0,0,0,Cooking staff,29.0,1.0
23010,23013,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22991,0,0,0,0,,51.0,2.0
23011,23014,F,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,13417,3931,1,1,0,Accountants,15.0,2.0
23012,23015,F,N,N,1,157500.0,Working,Higher education,Single / not married,House / apartment,11828,2135,1,1,0,Accountants,13.0,2.0
23013,23016,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,17171,925,0,0,1,Cleaning staff,17.0,2.0
23014,23017,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,18296,4401,0,0,0,Cleaning staff,2.0,1.0
23015,23018,M,Y,N,1,171000.0,Working,Higher education,Married,With parents,15420,1563,0,0,0,,55.0,2.0
23016,23019,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20931,0,0,1,0,,34.0,2.0
23017,23020,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,13271,555,0,0,0,Managers,27.0,2.0
23018,23021,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,12406,265,0,0,1,Drivers,18.0,2.0
23019,23022,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15053,1131,0,0,0,Managers,35.0,2.0
23020,23023,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19291,4967,1,1,0,Laborers,47.0,1.0
23021,23024,F,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,22334,14810,0,0,0,Medicine staff,51.0,2.0
23022,23025,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10981,552,0,0,0,Laborers,28.0,2.0
23023,23026,F,N,Y,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,17752,2380,1,1,0,Accountants,39.0,2.0
23024,23027,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,Laborers,31.0,1.0
23025,23028,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,18406,5961,1,1,0,Drivers,56.0,2.0
23026,23029,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,10520,2378,0,0,0,Laborers,51.0,2.0
23027,23030,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,11025,2065,1,1,1,,34.0,2.0
23028,23031,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21985,0,0,0,0,,34.0,2.0
23029,23032,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,15267,461,1,1,0,,16.0,2.0
23030,23033,F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,13787,3082,0,0,0,Core staff,26.0,2.0
23031,23034,F,Y,N,0,171000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23349,0,0,0,0,,51.0,2.0
23032,23035,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,9890,719,0,0,0,,3.0,1.0
23033,23036,M,Y,Y,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,11523,2522,0,1,0,Managers,3.0,0.0
23034,23037,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,17154,1649,0,0,0,Drivers,59.0,1.0
23035,23038,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,24295,0,0,0,0,,26.0,2.0
